marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	14943829	R1IPGSTWCX71CX	B001BWEIAE	974605261	Deus Ex: Game of the Year Edition	Software	5	0	0	N	Y	Five Stars	As Listed.	2015-07-08
US	41554909	RTJROYL2HT51V	B00BKT4RFY	555532746	Ultimate Boot CD - Repair Windows 8, 7, Vista, XP, 2000 - Recover lost data	Software	5	0	0	N	Y	Five Stars	Item as stated and fast shipping	2014-08-15
US	44921065	R1MV8F7O2AA4TF	B00MCLGAK4	181400863	Intuit QuickBooks Accountant 2015	Software	5	0	1	N	Y	Five Stars	does the job	2015-01-26
US	42940863	R2JJFNH3MTUDNV	B00006ISD2	911288050	AutoMate 5 Home	Software	5	0	0	N	N	Automate 5	A very good soft for automation on Windows stations. I use it actually in the evaluation form and will buy it soon the evaluation time is over. Recommended for all users using scripts or other complicated procedures on their PC. With Automate 5 I handle all major procedures, it's very easy to use for non-programmers.	2002-08-30
US	47660682	R1SQA5QEQOGYCJ	B0000ULBI0	863679920	Journey to the Center of the Earth	Software	5	29	30	N	N	Great buy!	I didn't know what to expect with this game but after seeing the demo decided to give it a shot, and was very pleasantly surprised.  The graphics are impressive, the story is gripping, and there is a heck of a lot to see.  It is a long game that kept me busy for nearly 50 hours.<br />Not only that, but more importantly, it was really fun.  There is something very playful about the really colorful, vibrant colors that make up the palette of the settings, and there are lots of characters.  This is not a lonely Myst-like game where you wander alone.  You speak to many of the other characters, and interact with them.  Lots of puzzles, most of which tie into the story quite nicely.<br />I recommend it highly!  For 20 bucks, why not?	2003-10-24
US	51093017	R3BQD98JMI88IJ	B000KY156E	190953188	Toontrack EZdrummer Multi Layer Drum Sampler	Software	4	0	0	N	Y	Good for the intermediate MIDI drummer	After working with EZD for a couple of months, I think I have a pretty good feel for its capabilities and its limitations.<br /><br />The quick drag-and-drop interface is its main draw.  This is for people that don't care to tap in their drum patterns with a MIDI controller, or go through the tedious task of mouse-clicking through a piano roll style MIDI editor.  I've used the drag-drop interface with Reaper with no problems.<br /><br />The drum sounds are pretty good, certainly a step up from the other MIDI drums I've used.  Individual kit pieces sound OK, and the overheads and room mics provide for some good flexibility.  The quality of the samples is good but not excellent, and I'm already tempted to cross-grade to Superior Drummer for access to better samples, the ability to mix and match kit pieces, and better routing control.<br /><br />The main drawback of EZD, other than the &#34;just OK&#34; samples, is the way that they implement the hi-hat control.  Only certain hi-hat trigger notes are able to be controlled effectively with the mod wheel of a MIDI controller to adjust the &#34;openness&#34; of the hi-hat.  Most of the hi-hats respond to the mod wheel, but immediately forget the wheel position as soon as the wheel stops moving.  So you can't just set a hi-hat pedal position and go.  There are only certain hi-hat &#34;trig notes&#34; that allow for a set-and-forget mod wheel position.  A little weird, but serviceable.<br /><br />I just use a MIDI controller keyboard and a liberal amount of step-editing in a piano roll, but I've read that people have issues getting proper hi-hat expression pedal control from an electronic drum kit.  The members at the support forums are pretty knowledgeable and were a big help to me.<br /><br />And yes, the installation disc has some sort of bad installer on it, so you're best off just going straight to the Toontrack website, registering your product, and downloading the updated installer directly from them.  Definitely a pain for the customer.	2013-11-22
US	49614846	R3DKEHMU6MCGDK	B00002EPGS	786588966	eMedia Guitar Method v1 [Old Version, PC only]	Software	1	37	46	N	N	Bad Habits	This program tries to simplify the process of learning guitar and as a result doesn't teach you anything but bad habits. The chords they teach are simplified structures that are sometimes taught to children whose hands aren't big enough to reach the proper positions. The essence of beggining guitar is learning to stretch your hands to chord properly and finger memory-getting to the point where your fingers hit the chords without having to think about it. By teaching simplified chords and such, your time is wasted. You can quickly play a song but it doesn't sound right and you'll need to re-learn all your chords.	2000-08-10
US	49453070	RNMM7BRVRJHUA	B003YJ5ESM	690806968	QuickBooks Pro 2011 - [Old Version]	Software	1	7	7	N	N	Intuit, when did your philosophy change?	I am in the market for a good accounting software package; I was an Intuit (Quicken and Quickbook PRO)user some years ago when I had my business and we used it from the time that it was in its infancy right up to the time we closed our doors in 2003. It was a wonderful program and made handling our financial affairs so easy.    After having read these reviews, I must admit I'm a bit dismayed with what I read, not just from the comments of the customer, but with the remarks from the Intuit people themselves. My first Intuit Quickbooks cost me less than $40.00 and my last update was about the same price. At that price, a concise manual was included that answered almost all questions. I rarely had to use customer service or tech help. What disturbs me is that I don't think Intuit is listening to what all of you are complaining about. It's almost like Intuit is giving you cookie cutter answers to your comments.    Call me ignorant or naive, however, I don't currently have a bit of software that requires me to pay extra for email service, kills some of the features because of possession of an older version, or sets hurdles to force me to consider purchasing an upgrade. This never used to be what Intuit was about. The answers and comments Intuit is providing you is simply unacceptable to me. Instead of justifying why Intuit is nickle and diming their users, why don't they just come out with a program that includes the most popular services for free and add $20 or $30 to the retail price? I believe that would certainly calm down the dissatisfaction and a way to minimize the bad press. Has Intuit factored bad press into their equation? Have they forgotten that the reason they became so popular over the years was because of the positive word of mouth recommendations from their users? You're making bad moves Intuit. So sad...	2011-08-18
US	21417650	RRIEUVSVYE7JW	B00417GTUS	206032633	Nero 10 Multimedia Suite Platinum HD	Software	1	3	4	N	N	Nero is Crap...........	For those of you contemplating Nero software don't waste your time.  ConvertXtoDVD works much better.  Their claim they can handle MKV files but the software doesn't work. Period.    The people at Nero are arrogant and their software is junk.  They don't give refunds and expect you to jump through hoops to resolve their crap software problems that you are having.  Look elsewhere for software and stay away from Nero.  If you're going to buy software buy from companies located in the U.S. This company is not a U.S. company.	2011-09-02
US	23903554	R13QIPYMKUF2O2	B008YTAKJA	633390881	Parallels Desktop 8 for Mac	Software	5	0	0	N	N	work seamlessly on iMac late 2012 8GB RAM	I installed this version on a 27\\" iMac purchased late 2012 with 8GB of RAM and 2.9GHz. My copy came in a USB flashdrive. Only problem encountered is that Parallels requires an Apple external dvd/cd drive to install Windows Home Premium 7 64-bit. It did not allow me to install it from a different brand. This player works perfectly for other purposes though. Another option is to crate an .iso file of the operating system. It was successful although it required me to download another program to create the .iso file. There are not a lot of programs running on the windows side; maximum of 2 financial programs. If there was slowness in the system, it is very minimal and may be tolerable for just running the basic programs. Another point to mention is that I saved the virtual system in an external hard drive and not on the iMac itself. I recently connected an external monitor and works perfectly as well. I have this system for a week now and has not encountered any issues.	2013-05-26
US	51322171	R3BVBN6HQ98VXV	B00FYH8V00	767374565	H&R Block At Home 2013 Premium + State	Software	5	0	0	N	Y	Gets the job done easily on a complicated return	I'm a residential landlord and manage my own books and taxes. I use Quicken Rental Property Manager to do my record keeping and TaxCut Premium (the name that Block used for this software for years) to do my taxes. The data export/import process is very simple and correctly imports my data for Schedule E as individual properties, something that older versions of TaxCut could not do; in the past TaxCut lumped all of the properties into one property on Schedule E. Since I had used TaxCut in previous years, TaxCut also imported my personal data from last year so a lot of my return was filled in before I ever really started working on it. I have found that if I spend the time to make sure that the Quicken data is correctly categorized before I import the data into TaxCut, I can do the actual return in only a few hours, a very reasonable length of time considering the complexity of my return. I am very pleased. I tried TurboTax last year since it is made by the same company as Quicken, but it didn't seem do anything more for me or be easier than TaxCut so I never even finished the TurboTax return and used TaxCut to make my last year's filing. As long as Block continues to make this product, whatever name they use, I will continue to depend on it to do my taxes.	2014-05-25
US	13049288	R2OK72JKZYADWP	B000HCZ8EO	185150928	Microsoft Office Home and Student 2007 [Old Version]	Software	4	0	0	N	N	SLOWS  MY  COMPUTER  TREMENDOUSLY  &  IS PROPRIETARY	This product is one that is proprietary over ANY document you'd written before it's application!  Each document is opened with a question/choice as to what to open it as and it takes about 30 seconds to 'convert' them from the prior format to the present one. Each previous document opened, is once again opened, before opening the one you are wanting to open!  What a pain!  It also slooowwws down my entire XP operating system.  I need it for Excel but if there was a way to have it without all it's peripheral impact, I would grab it in a second!  Any suggestions would be greatly appreciated.	2008-09-10
